1000 1000
67 1 1 1 3 1 6 1 4 5 9 1 11 6 8 11 4 10 7 1 14 16 4 3 5 20 25 23 26 5 17 31 21 2 26 25 18 14 4 9 24 25 11 27 27 25 45 41 41 32 14 7 19 49 26 47 44 7 3 49 40 39 56 29 30 57 46
44 1 1 1 4 4 3 2 8 1 3 4 7 8 8 7 8 3 8 11 1 11 14 3 20 4 13 7 23 19 11 29 19 9 30 3 11 27 29 33 11 30 7 25
12 1 1 2 1 3 3 3 1 7 6 11
58 1 2 3 1 3 2 6 5 6 7 4 7 1 14 6 8 13 15 10 20 14 15 4 7 3 3 16 3 17 3 26 14 14 19 20 31 26 19 8 36 12 42 19 13 22 2 29 26 35 4 31 9 46 39 40 46 48
21 1 2 2 4 4 2 2 5 2 4 6 4 3 1 10 12 7 7 6 2
45 1 1 3 1 1 3 5 6 8 10 5 1 5 6 2 10 6 15 12 1 10 7 18 2 4 21 27 18 14 20 11 27 25 20 21 12 17 32 26 19 28 28 14 4
51 1 1 3 1 1 3 5 4 7 9 8 7 1 1 11 8 7 11 19 16 10 20 14 12 1 24 6 24 12 18 26 26 6 21 7 18 12 11 22 2 33 40 37 39 33 30 42 13 11 33
10 1 1 1 2 3 5 4 5 7
60 1 2 1 1 3 4 4 7 7 7 4 10 10 11 9 9 8 7 5 20 1 17 19 5 12 17 4 6 24 16 15 1 26 26 28 22 12 10 19 4 38 42 14 25 8 17 4 41 43 41 18 14 39 54 51 32 44 47 24
26 1 1 3 1 2 6 7 4 6 5 10 10 9 1 2 3 11 4 9 18 10 22 21 19 4
35 1 2 3 2 3 3 7 4 3 7 10 6 9 12 6 2 6 17 19 7 15 18 8 3 18 14 4 23 4 24 2 9 2 13
26 1 1 3 3 2 1 1 4 1 3 10 10 1 8 13 13 5 15 11 16 12 5 12 17 10
96 1 1 3 2 1 6 2 4 6 6 5 1 2 9 6 1 4 16 2 7 8 22 6 7 5 4 16 16 5 27 31 10 24 19 5 6 6 26 3 11 32 1 19 38 26 11 17 27 24 48 26 35 49 3 15 28 56 55 53 46 7 20 23 13 15 53 49 17 3 42 44 27 68 71 34 62 5 11 10 7 13 82 76 38 32 24 3 47 4 11 4 23 10 67 73
96 1 1 3 3 1 1 6 6 4 10 11 1 5 1 7 6 3 3 17 19 12 15 3 18 1 21 10 21 12 19 17 31 30 8 31 1 13 27 20 27 24 21 7 19 23 22 1 42 10 2 26 20 8 13 46 27 46 37 7 6 46 37 29 19 22 29 33 19 22 54 45 44 30 12 46 46 48 14 21 69 17 64 13 71 19 52 74 70 23 20 17 14 44 90 13
93 1 2 2 2 4 5 1 3 9 3 2 9 2 9 8 6 16 10 9 10 20 10 9 24 17 24 11 18 9 7 21 23 3 5 33 36 29 3 30 1 27 16 18 31 21 16 10 30 43 38 13 1 5 39 9 27 33 42 55 7 13 46 33 9 52 62 7 15 52 34 2 23 40 15 34 49 26 65 18 5 1 75 52 82 39 72 10 17 84 27 23 66
75 1 2 2 4 5 4 1 7 1 7 11 12 4 2 14 1 7 10 9 19 19 1 15 21 13 19 23 9 21 18 13 20 16 32 5 33 20 9 2 17 6 30 32 26 9 1 6 4 45 40 5 30 38 54 21 10 24 4 51 57 14 36 34 7 52 48 6 43 39 11 11 50 68 58
30 1 2 2 3 2 1 6 1 3 4 5 7 7 4 10 15 7 9 17 2 8 2 6 23 16 2 14 12 22
71 1 2 2 2 5 4 4 6 2 7 4 6 12 9 13 11 14 12 17 16 6 20 8 21 21 8 1 26 5 1 7 8 1 16 12 12 9 34 8 25 20 38 7 29 22 19 3 7 13 12 47 35 46 2 26 14 36 33 18 1 41 2 1 22 16 43 24 56 4 47
14 1 1 2 1 3 2 1 8 4 5 7 9 1
48 1 1 3 2 3 1 2 8 6 9 8 2 5 10 12 6 10 18 5 8 2 2 7 17 8 16 3 5 10 12 10 21 6 14 28 19 33 8 19 37 4 39 21 24 36 31 12
58 1 1 2 4 3 5 4 8 3 8 11 6 8 7 11 16 10 11 5 7 14 4 15 17 1 24 14 19 24 23 17 26 33 7 22 10 34 11 26 24 30 31 1 44 26 43 21 14 28 18 35 40 20 37 20 4 6
70 1 2 3 1 5 1 6 7 4 7 1 9 10 7 3 12 10 6 14 10 9 16 9 18 17 5 18 23 19 3 24 27 14 8 34 24 29 32 27 29 35 13 28 21 42 29 22 25 41 44 6 6 45 13 14 1 32 12 20 50 38 47 56 62 40 27 35 14 46
5 1 1 2 3
45 1 1 3 1 4 3 5 5 9 2 9 2 3 7 5 14 11 3 13 5 10 10 18 16 23 13 9 27 16 29 3 25 32 23 35 35 14 13 2 18 21 19 39 4
53 1 1 2 3 1 1 7 6 4 1 1 9 8 8 8 15 6 8 1 5 15 13 7 20 7 3 9 18 6 16 6 23 29 31 7 34 7 36 22 38 34 32 36 19 7 33 22 21 13 48 36 31
77 1 2 2 1 4 1 3 4 8 3 8 11 9 7 1 15 9 12 19 18 9 12 19 12 24 13 19 10 18 6 8 28 27 28 20 33 6 16 26 16 27 33 15 26 13 36 4 4 48 13 40 39 29 19 22 37 26 41 18 34 1 43 62 43 32 3 51 63 55 60 22 23 36 12 19 60
7 1 1 3 4 5 4
12 1 1 1 2 3 2 2 4 6 2 5
74 1 1 2 2 1 3 5 5 9 8 1 1 7 14 10 9 14 7 2 5 7 2 21 15 24 16 5 25 5 21 31 21 7 22 9 19 9 20 7 35 35 10 39 4 34 5 7 34 15 18 43 6 15 16 12 7 14 14 34 59 36 8 32 64 26 63 30 64 44 38 60 16 16
70 1 2 2 4 4 6 2 6 4 3 4 4 5 7 5 6 8 14 6 11 15 13 14 2 22 23 10 25 20 14 28 10 27 24 27 7 23 20 16 28 5 30 40 20 36 35 13 40 15 34 10 29 36 16 38 13 52 1 2 43 12 43 22 43 63 9 41 43 6
35 1 1 2 4 2 1 2 8 6 6 4 5 11 7 12 2 11 8 1 2 4 20 13 23 25 9 18 20 15 2 14 24 4 13
4 1 2 3
82 1 1 2 3 3 5 3 8 6 2 6 4 1 9 13 13 17 6 16 14 9 7 3 17 21 2 10 2 15 18 6 1 3 15 30 8 14 14 14 9 6 39 13 34 32 44 31 10 22 46 6 48 41 22 10 27 14 54 15 32 41 62 19 20 3 38 52 19 28 10 58 14 48 41 5 73 12 1 48 39 73
54 1 2 1 3 1 2 3 4 6 10 6 12 9 7 1 16 16 7 18 14 3 7 4 19 2 6 10 28 9 1 9 17 20 34 21 5 26 6 35 38 10 33 30 20 25 42 37 23 2 23 24 35 23
27 1 1 2 3 2 1 6 5 9 7 3 8 12 3 13 9 9 6 16 16 9 4 22 13 25 24
12 1 1 3 1 1 1 3 6 5 7 3
20 1 1 3 3 5 1 4 4 2 3 8 5 5 6 14 4 15 1 2
27 1 2 3 4 3 1 4 1 1 10 11 8 1 10 9 7 9 13 14 2 9 4 16 22 7 12
57 1 1 2 2 4 6 1 6 4 3 1 11 1 13 13 12 13 2 1 7 13 8 19 4 5 19 13 23 29 20 15 23 18 8 35 29 27 36 2 36 36 35 12 17 20 45 30 24 14 27 13 47 7 4 13 25
9 1 2 1 4 3 1 2 7
73 1 2 3 1 3 5 7 7 7 6 7 7 10 4 13 13 3 10 1 10 14 3 4 5 6 5 4 3 27 23 29 24 30 8 19 9 3 29 9 16 41 21 29 42 13 26 9 5 38 18 25 44 1 22 32 9 10 2 27 10 23 4 8 24 2 55 52 66 60 55 10 40
6 1 2 1 3 5
52 1 1 1 2 1 6 2 4 8 2 6 12 9 11 2 2 7 12 15 11 15 18 23 18 6 12 5 27 20 23 25 2 30 21 26 20 3 23 21 2 33 16 42 16 17 7 40 20 19 50 5
100 1 2 2 3 5 2 2 6 1 8 6 7 7 1 3 10 13 4 7 19 20 10 2 7 15 8 2 18 3 21 21 32 19 16 14 17 5 26 27 31 8 26 2 36 8 35 34 15 18 47 2 42 53 52 15 14 53 9 41 37 42 51 45 28 48 57 41 26 19 28 12 54 55 18 45 34 57 64 55 62 32 50 81 70 62 44 51 27 37 44 7 44 17 35 77 79 88 72 89
2 1
43 1 1 1 4 2 6 5 2 3 7 2 8 8 14 15 16 11 1 2 9 5 20 23 3 11 4 1 20 11 30 31 6 26 13 13 10 13 16 38 6 25 7
64 1 2 1 4 2 4 4 3 5 7 8 11 5 9 2 12 13 7 19 20 6 16 6 10 10 1 20 4 8 22 25 10 28 13 4 16 37 20 10 33 29 23 12 43 21 40 25 43 32 22 29 30 7 12 45 28 14 14 20 47 41 22 5
76 1 2 3 3 4 1 5 7 8 10 6 8 11 6 10 16 6 9 11 18 10 12 4 15 20 24 16 4 23 1 23 26 4 34 17 36 19 15 8 15 16 29 29 6 39 36 31 1 45 47 30 13 40 44 52 11 14 2 29 47 49 11 58 45 17 60 52 29 5 58 28 36 72 10 62
13 1 2 1 1 5 3 3 6 6 9 5 4
38 1 2 3 2 5 2 5 4 5 1 11 9 8 8 3 5 3 7 15 8 6 11 21 20 7 5 14 17 15 20 24 5 32 31 10 12 25
33 1 2 3 3 3 5 1 6 9 7 4 4 3 3 8 3 1 7 5 12 8 18 14 12 20 7 21 14 13 20 10 12
16 1 1 1 3 4 3 4 1 9 2 3 2 1 6 9
52 1 2 2 2 2 3 4 2 8 5 5 7 4 5 13 5 9 1 2 1 21 11 22 17 11 7 5 20 16 14 15 4 9 9 12 17 36 18 17 13 37 30 16 2 1 37 16 15 1 47 26
27 1 1 1 2 1 5 1 1 9 1 6 1 13 12 15 10 4 11 17 18 2 17 22 18 20 19
44 1 2 2 3 5 2 2 8 8 10 2 10 11 9 6 13 10 13 6 11 12 7 19 7 19 20 14 12 18 15 18 7 21 4 23 10 13 7 2 27 34 33 41
69 1 2 2 1 4 2 7 7 5 2 1 11 10 13 3 5 5 13 3 5 21 14 23 24 20 13 23 19 11 19 1 29 12 2 31 33 29 38 24 12 40 26 18 14 22 8 16 44 27 34 35 2 16 18 29 21 53 55 43 2 54 46 32 45 35 1 14 42
42 1 2 3 3 5 4 1 2 6 10 2 3 7 6 8 3 3 18 4 13 13 7 5 1 19 23 1 22 8 22 19 6 16 6 15 15 1 3 31 19 15
66 1 2 1 2 1 4 1 1 9 4 1 5 5 14 1 8 1 5 7 15 19 5 1 20 18 20 16 26 5 17 16 9 4 25 20 25 18 36 3 5 5 42 21 15 36 40 35 12 19 32 44 3 15 19 27 14 19 23 48 55 59 48 60 54 42
6 1 1 2 2 1
32 1 1 2 1 2 4 6 4 9 6 5 4 9 2 10 1 7 8 7 4 7 9 5 16 12 24 26 27 3 7 31
82 1 2 3 3 3 5 2 1 2 10 9 4 5 14 11 7 2 15 13 2 10 17 8 16 14 26 15 19 22 21 2 5 31 27 6 19 5 16 8 5 32 37 40 41 36 34 26 7 12 21 41 10 52 2 33 50 41 48 28 31 44 24 52 17 39 25 39 3 7 20 19 64 35 5 24 40 75 61 16 45 28
65 1 1 1 2 1 4 3 5 9 1 10 12 3 11 10 16 3 3 3 6 6 11 11 1 24 4 5 7 16 6 30 3 29 3 12 15 11 6 30 23 15 10 28 30 23 12 36 25 19 43 48 9 40 22 23 34 44 23 29 41 8 59 55 10
97 1 2 3 3 1 6 5 7 1 6 1 8 11 14 14 1 4 13 9 16 2 17 15 17 12 6 22 6 4 29 17 24 31 25 1 21 23 28 29 10 3 16 17 38 3 36 27 15 30 1 5 36 30 49 40 53 37 30 24 51 28 16 63 21 50 57 30 35 14 43 48 12 26 31 28 28 29 6 69 42 51 25 41 33 8 29 15 8 60 55 42 79 13 11 61 88
94 1 1 2 2 5 2 7 1 2 9 5 5 8 8 15 13 12 4 11 20 1 22 9 20 5 5 21 24 3 26 15 24 4 22 31 25 24 7 10 11 1 41 31 12 31 24 36 31 24 27 39 41 37 40 38 29 22 50 2 60 23 15 47 20 38 54 24 19 54 38 4 8 1 1 56 36 60 11 1 21 67 68 31 29 63 60 53 46 34 25 90 17 71
91 1 1 3 3 3 1 6 2 4 9 5 1 5 10 2 7 14 12 13 6 4 17 15 18 22 6 6 8 28 4 6 32 16 18 27 20 36 19 38 8 3 7 3 31 27 15 32 31 14 8 40 4 17 38 17 30 32 35 18 21 52 44 43 19 47 50 17 16 5 32 36 8 53 72 37 57 23 28 20 4 27 3 81 32 79 36 3 22 81 4
37 1 2 1 3 5 4 5 5 8 8 6 9 6 1 14 3 17 9 3 15 17 2 5 6 19 12 5 22 16 9 29 3 7 18 2 4
26 1 1 1 2 3 6 5 1 4 6 8 5 1 1 15 6 15 12 7 3 19 18 13 3 4
90 1 2 3 4 4 5 5 3 6 2 10 12 2 13 13 9 6 12 12 4 7 13 9 22 8 23 26 18 24 16 1 29 16 5 23 23 10 37 8 10 28 31 3 43 12 45 24 38 6 50 51 34 49 4 51 48 32 18 55 56 54 2 47 11 3 3 43 31 27 1 14 30 45 43 24 34 60 54 57 3 60 65 65 7 76 32 74 76 45
88 1 2 1 4 2 1 5 2 5 7 8 10 9 6 13 10 1 3 3 18 15 2 13 10 21 1 19 26 17 3 18 29 30 17 3 8 36 31 7 37 37 20 43 36 4 15 41 3 34 28 41 47 44 43 30 49 1 56 58 11 37 43 33 64 2 58 56 33 66 9 13 43 8 39 36 29 17 10 13 4 58 17 55 69 32 76 54
59 1 1 2 2 3 3 1 6 9 5 3 7 12 14 15 1 3 9 18 8 1 3 11 5 20 18 20 26 10 21 12 26 17 1 31 36 19 20 17 21 17 36 42 29 13 33 36 36 48 33 46 12 20 19 44 52 55 18
98 1 2 3 3 5 1 3 3 5 8 11 4 9 3 4 4 14 6 8 6 17 14 1 14 23 17 13 11 26 29 10 4 23 8 25 12 7 5 20 23 14 7 33 43 43 5 7 37 8 29 39 31 29 40 5 13 17 14 52 15 54 15 16 9 48 22 14 53 52 33 28 32 48 73 58 17 44 20 72 42 42 73 76 74 45 16 30 81 36 7 80 40 75 90 4 27 66
89 1 2 2 2 5 2 7 1 9 10 7 6 8 9 1 6 13 7 1 15 3 2 9 19 20 9 1 17 29 8 29 22 24 25 4 22 16 26 26 21 20 5 3 23 15 10 41 11 17 21 36 42 3 10 42 47 57 14 1 31 18 59 10 11 35 52 34 28 33 18 56 26 17 52 33 11 19 18 79 3 25 9 41 24 72 50 27 7
2 1
40 1 1 3 4 3 1 7 2 9 2 11 3 8 11 9 16 12 16 10 8 19 2 7 4 12 13 10 1 7 2 23 5 5 22 15 22 36 36 13
69 1 2 3 4 3 5 5 6 5 7 3 12 7 14 15 4 1 17 17 13 8 6 21 11 25 4 26 22 4 28 2 13 15 13 20 10 25 19 11 6 31 24 21 20 14 34 43 15 30 18 38 14 20 25 28 43 5 42 5 44 20 52 47 27 35 46 24 17
22 1 1 1 4 2 2 3 8 8 10 7 12 11 3 14 16 10 12 6 4 7
28 1 2 2 3 5 3 6 7 1 7 4 2 2 6 12 5 11 8 15 7 18 2 16 16 7 13 10
60 1 2 1 1 2 2 2 2 1 3 5 7 2 3 14 14 6 3 16 5 12 4 17 1 2 6 10 27 19 18 30 7 16 16 19 12 23 30 7 24 10 20 3 23 18 7 41 40 32 34 1 38 24 21 37 36 46 33 14
48 1 2 2 1 4 2 2 5 2 7 8 8 12 1 1 4 2 12 1 13 3 13 2 3 1 10 24 6 7 23 23 23 6 22 34 10 33 7 27 32 5 25 22 26 21 23 44
49 1 2 2 3 1 2 6 3 3 4 6 1 13 1 11 11 4 18 7 17 21 12 18 19 8 5 22 24 19 27 28 24 9 17 30 35 2 10 39 10 31 3 7 8 45 2 9 37
34 1 2 3 2 5 5 6 6 3 6 3 11 5 11 11 13 1 7 14 12 8 6 22 23 7 12 17 6 16 1 12 13 25
65 1 1 1 1 5 5 3 8 2 7 7 2 8 8 4 11 13 18 18 9 7 16 20 17 13 10 25 1 26 4 27 9 30 5 30 11 1 5 35 28 15 28 42 18 9 3 39 12 25 49 2 1 37 41 18 54 17 50 26 26 40 41 36 32
59 1 2 2 1 2 4 3 4 3 3 10 12 5 12 2 14 6 17 2 14 15 18 9 5 7 22 13 15 11 1 7 14 29 11 30 6 5 17 29 6 30 18 8 10 23 14 41 17 41 22 1 6 7 22 7 47 26 48
70 1 1 3 4 5 4 4 5 1 3 4 12 12 14 6 15 4 6 1 14 16 5 19 21 10 22 17 18 25 26 4 14 15 25 1 18 33 7 13 9 17 30 17 40 32 21 36 33 2 19 8 10 12 50 29 15 39 57 23 22 14 22 61 13 47 20 58 52 56
55 1 1 3 2 4 1 2 6 4 1 5 3 10 6 6 1 9 13 8 18 16 1 18 23 19 25 19 10 14 4 18 3 11 16 3 21 25 19 6 17 27 19 19 40 26 35 6 27 7 38 3 49 18 52
96 1 2 3 1 2 3 2 7 7 5 7 8 8 2 12 1 17 4 1 3 16 6 5 24 12 20 27 13 1 15 23 32 6 28 30 19 31 26 10 22 35 20 9 22 9 45 12 31 4 23 1 37 11 21 14 31 18 44 40 37 46 61 53 6 5 16 18 6 7 57 7 58 49 19 30 28 14 38 61 16 31 81 77 57 51 48 26 61 25 73 77 67 26 6 35
34 1 1 3 2 1 5 4 2 3 6 11 10 12 8 5 12 4 14 12 14 14 7 13 20 19 23 23 2 13 6 9 31 21
24 1 1 3 4 1 1 6 6 6 6 9 12 7 7 8 9 13 14 5 4 7 5 5
33 1 1 2 3 1 1 4 4 2 4 2 5 12 5 15 12 10 1 19 8 11 14 1 14 21 23 21 16 8 20 9 14
94 1 2 1 2 5 4 5 6 8 10 9 3 12 6 5 8 6 15 11 3 21 19 20 24 24 18 11 2 27 13 16 32 7 30 5 19 6 6 1 15 13 21 26 43 28 20 27 20 28 14 36 41 11 22 37 56 52 17 59 5 25 28 12 13 55 34 53 25 40 7 4 32 33 46 28 47 68 48 57 12 43 82 47 14 37 23 40 68 20 32 43 37 89
4 1 2 1
19 1 1 2 2 3 2 2 8 4 5 5 2 12 9 13 2 7 7
16 1 2 2 2 1 1 7 4 5 7 9 5 2 10 5
67 1 2 2 3 5 3 4 4 3 9 9 10 3 7 8 10 2 15 9 18 14 3 15 3 22 26 1 11 12 8 9 17 25 18 10 16 30 38 29 38 15 12 1 33 23 33 47 9 48 38 33 43 34 45 9 15 11 35 1 48 19 18 8 1 33 2
68 1 2 1 1 2 3 7 8 1 4 1 3 9 11 2 2 16 3 6 9 21 21 17 7 6 5 26 28 29 14 11 4 33 13 18 8 33 9 8 34 9 7 5 12 15 5 11 27 25 13 51 49 9 53 55 29 15 9 36 21 26 12 35 30 14 15 63
39 1 1 2 4 3 4 2 6 2 7 5 1 6 9 2 10 2 1 18 15 7 8 7 10 3 3 15 5 26 18 11 6 4 11 19 28 28 10
22 1 1 1 1 3 6 3 4 6 3 2 6 7 1 8 9 4 3 2 16 20
33 1 2 1 1 5 4 5 7 7 10 4 4 2 10 6 10 3 9 3 19 12 22 17 16 14 24 4 16 12 22 25 24
21 1 1 2 3 3 5 2 6 7 7 8 10 5 7 6 9 15 7 13 11
42 1 2 1 3 4 4 4 2 9 8 3 10 12 13 10 1 4 4 3 13 16 19 1 16 11 21 13 19 17 13 27 10 33 29 26 35 34 2 13 7 11
74 1 1 2 1 1 1 6 8 4 7 9 11 5 12 11 10 11 16 17 20 15 2 17 12 25 9 22 17 18 16 8 6 11 8 16 25 16 30 10 14 6 39 29 3 5 45 29 40 22 43 28 8 31 7 36 20 7 38 24 25 45 61 44 5 61 36 37 19 1 61 35 59 29
97 1 2 1 1 5 6 6 7 4 1 9 3 3 1 9 6 11 13 7 2 13 17 23 7 8 9 17 9 2 14 3 10 21 12 23 2 26 15 26 24 12 21 15 20 42 29 3 20 46 42 46 36 48 14 46 13 57 53 11 38 49 34 20 30 31 45 30 17 52 40 62 13 37 63 40 8 40 2 21 77 72 8 27 51 8 75 66 16 50 24 15 37 56 84 60 6
70 1 1 3 1 3 4 1 1 9 2 11 2 1 5 13 14 1 16 19 16 9 3 19 4 20 14 23 28 21 15 15 2 3 19 11 23 23 11 16 34 15 30 42 26 32 32 27 31 25 16 50 46 21 54 37 23 27 44 27 33 49 28 31 37 14 66 32 10 49
14 1 2 1 3 3 6 7 3 3 10 5 10 11
19 1 1 3 3 4 1 6 8 9 8 3 10 11 6 14 9 15 18
90 1 1 3 2 4 1 5 2 9 4 11 7 11 14 4 13 1 12 5 11 11 2 22 10 5 12 18 6 1 3 1 15 3 7 12 6 31 14 19 1 8 12 43 15 44 18 43 5 28 34 39 31 35 54 51 42 42 50 46 8 42 45 31 30 21 9 53 54 39 46 25 68 63 25 9 30 22 12 33 19 32 32 53 40 71 20 17 69 19
51 1 1 1 2 3 1 3 1 8 6 1 5 9 1 13 14 5 15 13 8 14 13 1 8 12 23 10 13 2 17 13 7 26 8 32 34 33 8 34 26 7 37 37 24 36 42 35 8 24 41
79 1 1 2 4 2 2 4 3 3 2 2 12 8 3 5 9 2 4 17 11 15 1 13 7 9 22 21 27 10 16 8 11 11 4 17 7 22 14 9 7 30 36 38 27 9 3 26 12 3 48 49 23 21 47 50 4 8 55 48 44 23 10 1 50 39 35 1 13 39 38 39 42 60 27 47 22 14 32
29 1 2 2 1 1 3 6 2 7 9 1 1 6 1 13 3 15 9 2 4 2 11 13 3 16 15 16 27
16 1 1 1 4 3 4 4 3 2 5 9 2 11 2 5
16 1 2 1 4 1 3 5 2 5 3 4 12 9 6 11
92 1 1 3 2 3 4 3 1 8 10 9 11 6 7 4 12 16 18 12 16 21 10 8 12 10 25 20 24 4 10 3 24 2 2 35 18 27 28 20 14 29 32 28 2 30 46 6 48 4 29 10 13 25 50 1 45 41 48 7 5 25 9 59 3 64 19 18 23 65 50 47 28 42 22 6 54 60 55 23 25 26 66 65 79 60 2 7 48 12 83 2
60 1 2 2 4 1 4 2 8 2 9 10 7 8 2 8 11 7 4 1 16 6 15 2 23 21 4 22 13 3 8 9 12 21 24 35 32 16 7 24 14 7 32 5 33 1 17 42 26 2 50 48 28 8 50 31 51 32 25 42
5 1 1 2 4
25 1 2 1 3 1 6 2 5 7 4 2 11 12 4 9 12 10 4 7 12 13 6 3 23
76 1 1 3 4 5 2 4 1 2 6 8 1 13 2 7 2 5 11 8 13 15 17 21 21 16 6 25 25 11 12 5 12 14 10 10 33 3 38 38 12 35 1 10 16 34 17 47 37 24 10 47 25 26 54 48 34 39 57 30 19 28 39 46 11 53 21 19 30 47 54 15 69 40 30 28
99 1 1 2 2 1 1 3 4 1 3 10 2 5 5 3 14 14 8 1 5 20 19 5 5 5 1 16 9 10 19 10 30 26 31 15 5 27 13 29 38 29 33 13 17 16 28 45 41 5 47 16 30 6 49 50 36 28 23 32 18 28 19 18 8 34 2 37 28 24 58 34 63 15 70 35 5 27 38 64 25 3 65 30 10 81 48 10 85 81 14 53 50 76 30 67 2 60 74
58 1 1 1 1 3 2 2 5 2 7 5 2 5 11 15 15 15 12 9 19 6 11 4 4 15 7 17 13 3 29 3 21 2 10 31 32 31 16 18 20 28 33 18 18 24 42 24 21 49 11 44 41 34 6 32 37 2
73 1 1 3 1 5 2 2 4 9 4 11 11 12 8 14 3 9 7 7 11 21 14 10 20 12 13 8 21 19 30 25 14 29 22 18 14 36 2 3 39 35 5 41 16 9 34 11 23 7 50 19 29 50 10 52 19 1 32 16 44 60 48 51 6 33 24 64 26 16 8 18 1
26 1 1 3 3 4 2 3 2 8 9 9 8 3 11 1 15 3 4 3 9 5 4 3 15 13
22 1 1 1 2 3 6 1 6 8 9 4 3 4 12 12 10 15 9 8 4 10
85 1 2 3 1 4 4 5 8 1 3 8 9 9 9 6 16 14 9 16 13 6 11 2 2 19 13 6 4 2 18 8 13 31 17 35 30 10 10 24 7 11 36 7 27 29 16 39 35 5 17 41 5 27 19 32 37 38 46 10 50 6 51 5 38 41 49 54 51 62 26 17 65 51 36 67 73 39 49 12 32 42 34 78 43
29 1 1 1 2 4 5 3 4 6 10 7 2 11 8 10 13 13 13 13 18 2 14 6 15 17 16 19 27
52 1 2 3 2 4 5 6 6 3 5 1 8 8 7 5 12 2 3 9 12 9 13 16 19 6 5 10 20 11 8 8 6 11 29 28 20 35 16 15 12 20 3 13 26 37 7 45 34 22 42 18
89 1 2 2 1 5 3 1 6 4 5 8 4 8 3 13 14 1 13 19 8 6 20 1 20 10 1 1 14 29 8 3 23 19 4 15 4 17 11 7 31 20 4 40 34 39 42 45 37 47 20 5 24 49 46 50 13 15 14 36 28 1 15 30 10 17 57 1 12 32 14 40 63 53 24 55 67 12 29 56 5 37 74 75 53 82 46 2 36
39 1 2 1 4 2 4 3 4 5 6 5 6 10 1 15 8 3 1 9 19 11 1 8 14 5 18 17 7 9 24 7 10 9 18 18 26 22 6
62 1 2 1 3 1 3 3 5 9 7 3 9 4 2 6 15 8 1 3 1 20 13 6 13 9 7 8 1 16 20 25 9 12 10 9 11 16 16 9 29 2 12 5 26 4 29 18 44 13 22 14 16 51 29 30 7 35 26 36 8 5
8 1 1 1 4 2 1 4
12 1 1 1 1 1 2 2 7 2 4 1
72 1 1 2 4 3 4 5 4 4 1 7 12 12 8 10 7 8 15 9 20 18 9 2 10 14 22 26 26 22 13 22 22 30 25 16 21 29 30 17 4 24 3 30 28 16 11 4 30 34 15 3 35 31 52 47 50 4 41 17 39 38 36 32 22 1 43 35 42 18 18 52
26 1 2 3 1 4 1 3 2 8 5 8 9 10 5 3 12 13 15 8 2 2 22 4 4 6
92 1 2 2 3 1 5 3 4 3 8 4 12 9 12 11 7 5 16 19 8 2 2 19 4 23 22 5 13 9 15 10 27 7 25 15 28 15 7 2 32 13 20 35 5 7 41 24 1 45 47 43 27 9 43 50 16 5 13 59 56 19 25 34 34 9 50 21 28 40 7 20 35 15 70 48 11 70 67 23 68 28 60 36 39 63 76 14 18 11 9 67
4 1 2 3
56 1 1 3 2 1 5 5 6 3 6 5 9 12 13 2 6 6 12 14 9 3 20 17 9 20 13 3 28 29 7 19 16 17 6 8 11 6 28 2 7 3 4 24 6 36 18 24 14 32 12 37 19 52 25 44
42 1 1 2 1 1 4 6 5 4 8 3 6 7 2 8 11 13 17 17 8 2 7 9 15 7 26 9 21 10 30 10 23 14 15 6 18 24 33 18 19 31
74 1 2 2 4 5 5 7 5 6 2 9 4 9 8 14 9 4 15 13 12 2 17 15 16 15 23 19 12 21 7 31 14 27 23 28 3 28 29 21 12 5 40 14 27 13 41 46 27 42 3 48 2 17 8 36 5 21 20 54 35 7 54 11 40 25 52 67 17 41 37 67 33 20
53 1 1 1 1 3 4 2 7 8 4 5 10 11 12 13 13 6 15 15 16 14 10 4 11 3 8 16 15 10 9 23 26 20 3 12 1 3 37 4 37 19 17 21 26 28 2 32 41 33 18 20 27
79 1 2 3 1 4 4 3 2 3 3 3 3 1 2 9 7 4 2 17 19 2 14 2 3 7 5 13 26 25 14 13 1 13 22 8 9 11 19 33 21 34 19 31 17 32 35 40 26 14 30 16 44 31 9 29 25 57 8 37 59 54 13 12 3 31 57 56 5 45 30 34 19 27 50 14 39 67 44
13 1 1 3 1 4 3 3 2 2 7 10 6
73 1 1 3 2 3 3 6 6 4 6 7 9 9 9 12 4 7 5 7 18 7 13 19 22 4 2 21 5 15 21 10 26 21 24 5 23 19 9 25 16 41 31 9 31 21 33 36 31 46 13 6 20 52 12 3 13 40 23 53 6 8 41 51 33 52 40 44 12 37 5 69 16
82 1 1 3 4 2 1 7 2 2 4 1 9 4 6 5 16 11 13 7 18 16 4 7 8 14 6 12 15 8 29 10 2 14 1 3 8 1 18 1 29 13 20 20 27 19 14 4 27 39 17 27 37 28 27 24 40 55 46 24 38 25 23 42 11 45 36 53 26 60 25 29 5 49 48 48 9 16 25 4 63 79
83 1 1 3 2 3 3 1 2 1 9 7 1 5 10 4 7 13 1 15 18 11 4 15 7 4 10 24 1 18 18 12 2 9 17 22 13 2 10 27 5 17 29 16 37 11 21 39 47 19 13 48 31 53 8 36 44 17 4 32 39 55 24 36 26 8 62 49 4 29 67 26 51 53 30 20 56 4 64 11 47 36 72
