1000 1000
73 1 2 1 1 4 2 2 5 4 10 1 6 4 2 5 3 10 3 18 20 10 20 11 15 1 26 19 24 12 12 9 10 24 31 31 26 32 17 16 19 3 28 35 11 24 43 5 2 39 33 25 26 1 10 26 55 36 28 51 5 58 54 62 4 19 25 31 67 43 5 56 3
35 1 1 3 3 3 4 5 4 7 1 5 1 5 10 3 11 5 10 4 6 3 10 14 7 8 10 7 15 5 3 7 27 11 6
48 1 1 3 3 3 6 1 4 5 4 6 5 6 11 10 16 13 2 1 2 16 14 3 10 7 21 8 28 25 29 11 18 21 6 31 29 21 37 16 11 38 21 23 38 30 23 31
47 1 2 1 3 1 5 7 2 2 1 4 8 12 6 8 8 14 15 11 17 2 20 23 15 18 12 15 5 10 2 20 5 27 9 2 28 13 38 21 20 20 6 32 3 30 28
91 1 2 1 4 4 4 3 1 2 5 4 5 12 11 4 14 14 15 13 8 10 17 23 9 6 5 26 1 28 13 9 1 22 30 20 16 14 33 30 26 21 27 33 28 14 13 13 31 17 13 34 28 46 6 50 4 42 45 12 48 42 5 6 27 28 55 2 55 67 59 43 1 58 44 41 47 16 19 7 43 69 62 31 6 68 7 2 32 8 30
79 1 1 3 2 5 5 3 5 7 6 3 4 4 13 10 6 2 15 11 9 19 1 4 4 18 5 19 28 16 15 27 17 19 12 32 10 31 23 8 34 20 20 19 35 24 35 47 6 1 24 16 15 18 3 2 55 32 34 25 41 52 42 1 11 64 40 60 46 30 28 27 69 28 11 31 19 2 13
76 1 1 1 2 4 2 1 6 9 5 2 11 6 2 3 15 10 14 12 10 14 5 23 8 10 3 1 11 1 27 1 6 16 33 14 5 2 25 2 20 39 9 41 43 21 46 44 13 49 31 22 36 21 19 48 15 32 30 29 31 51 20 44 29 31 38 26 67 35 34 24 6 63 54 14
23 1 2 3 1 3 6 3 7 3 10 6 10 13 1 5 12 17 12 1 7 1 2
61 1 1 3 3 1 6 2 4 7 7 7 12 3 12 1 14 15 5 7 5 19 12 4 6 7 26 24 6 10 18 16 14 29 13 17 4 18 31 16 24 32 1 36 29 39 46 7 8 17 11 34 8 23 17 7 17 31 27 9 54
90 1 2 2 3 2 1 1 1 5 9 7 4 8 7 5 5 5 7 1 15 9 14 23 8 2 1 22 20 26 23 14 7 6 4 13 22 31 24 32 29 4 33 29 13 2 25 28 10 27 48 49 26 12 24 18 39 18 11 27 11 40 26 23 27 26 59 39 7 45 12 65 56 72 12 69 70 64 15 70 46 14 68 15 22 15 56 29 58 54
26 1 2 3 3 4 2 2 6 6 2 10 8 6 4 8 11 12 12 16 5 7 11 9 21 22
68 1 2 3 3 2 5 1 8 5 2 6 8 3 5 6 16 12 16 14 10 20 20 23 17 8 13 16 26 21 17 28 31 13 32 17 36 7 15 16 3 26 27 22 22 34 37 7 11 42 13 9 35 41 42 37 28 53 37 54 28 39 27 18 53 61 20 62
30 1 2 3 3 4 3 3 6 9 6 10 2 6 7 6 3 5 16 3 19 21 19 6 19 3 16 3 3 19
33 1 2 2 3 2 4 4 7 2 4 1 1 9 2 2 10 7 17 7 20 10 7 23 17 5 16 9 13 25 12 3 12
28 1 1 2 1 3 6 7 5 3 6 6 11 4 11 7 9 3 13 11 10 2 8 7 17 17 18 13
26 1 2 2 4 3 4 3 4 2 3 3 4 10 8 8 10 11 17 5 18 19 2 17 11 15
36 1 1 2 3 5 3 4 4 4 5 9 12 13 1 12 7 4 17 10 14 14 13 8 2 12 8 15 19 11 21 16 5 5 5 17
67 1 1 3 3 5 2 1 3 6 2 10 7 13 4 12 13 15 3 7 15 18 9 8 10 8 10 13 7 23 6 30 27 9 18 6 15 7 9 23 12 21 32 34 20 27 12 1 42 46 50 14 41 36 27 5 39 8 55 55 8 40 34 47 49 51 66
36 1 1 2 2 4 4 6 8 4 2 1 11 1 6 14 3 5 7 14 16 1 11 6 21 14 6 27 18 8 24 2 5 13 18 7
65 1 2 3 3 4 6 3 4 1 5 2 10 10 1 15 16 10 5 10 15 2 10 2 6 3 13 25 7 12 2 12 28 21 17 34 20 29 10 13 26 1 35 15 42 7 15 8 21 28 43 40 42 50 42 16 10 32 4 1 27 10 1 20 17
20 1 1 1 3 1 3 3 4 1 1 6 5 1 3 5 10 10 7 17
14 1 1 1 4 4 3 3 5 5 8 1 12 11
89 1 2 2 4 1 3 3 2 8 3 5 11 13 7 9 15 8 3 2 7 9 11 1 18 23 5 13 6 20 10 12 14 14 22 1 13 31 4 37 11 34 40 10 7 32 43 13 38 41 41 10 38 6 20 55 18 19 41 56 11 18 13 31 45 61 54 42 3 40 45 42 62 36 68 61 28 55 26 61 26 2 24 21 13 64 7 55 88
7 1 2 1 4 1 3
98 1 1 1 1 3 5 5 8 7 6 8 4 4 1 15 3 9 10 17 9 3 17 10 11 17 3 19 2 26 26 12 21 33 17 10 31 28 13 10 39 20 24 1 18 30 19 36 7 43 45 35 9 46 32 13 17 7 20 15 54 13 19 17 55 49 51 40 9 29 2 46 60 25 58 52 40 1 57 67 80 13 11 74 49 39 30 11 65 71 65 30 52 35 44 85 41 35
63 1 1 2 1 4 2 2 1 1 7 8 4 4 7 4 11 7 13 14 12 13 14 9 17 19 11 12 22 10 22 21 25 31 13 22 3 29 34 39 33 4 24 39 6 36 32 20 40 37 36 6 2 50 40 28 52 7 37 23 31 7 22
37 1 2 3 4 4 3 6 3 2 1 2 7 3 14 7 4 7 16 7 8 16 10 1 14 1 11 6 26 5 21 15 7 32 28 34 26
94 1 1 2 2 5 5 2 7 6 5 11 6 13 1 4 6 10 15 19 10 8 8 15 8 21 25 23 8 18 23 25 17 21 31 4 5 18 33 11 32 39 29 24 26 33 2 3 39 13 39 45 43 50 46 27 39 12 4 20 23 48 49 41 28 17 56 36 18 4 20 7 40 57 46 42 67 38 69 15 74 30 63 70 45 58 29 24 56 77 38 40 37 75
38 1 1 1 2 5 6 6 7 1 2 4 2 2 11 14 5 15 6 18 6 21 15 5 10 15 16 21 13 23 27 25 30 27 32 31 18 31
44 1 1 3 1 5 4 4 7 2 10 2 11 11 14 14 2 7 15 13 5 6 8 12 5 11 5 9 15 13 13 4 19 30 14 8 35 17 34 36 33 11 14 28
64 1 2 2 4 2 1 5 3 7 6 3 6 2 11 2 6 2 15 3 5 16 11 17 14 3 8 9 12 22 21 24 2 13 8 22 7 13 26 3 10 41 16 29 8 16 18 32 46 30 42 5 16 30 16 3 13 24 45 55 37 12 7 9
50 1 1 3 3 2 6 2 4 2 4 7 12 8 9 14 15 7 3 5 11 10 6 14 5 4 7 10 8 2 6 26 10 18 14 6 21 8 36 10 16 11 32 32 31 42 12 20 20 10
7 1 1 1 4 4 4
32 1 2 2 2 5 4 5 7 3 10 8 9 3 3 11 6 5 1 17 13 7 16 13 4 24 21 11 6 28 20 25
8 1 1 1 1 2 6 5
12 1 1 3 1 2 2 1 7 8 10 8
13 1 2 3 1 5 3 1 3 2 8 8 10
96 1 1 2 2 3 5 2 7 9 9 9 10 5 14 2 5 11 6 12 11 6 7 13 23 16 21 8 7 19 24 17 30 8 8 29 1 16 31 28 30 18 15 4 39 10 18 37 16 44 6 32 42 42 25 11 19 39 41 37 28 24 56 57 32 54 65 15 55 4 12 23 45 33 61 10 75 77 29 68 53 26 30 53 52 73 45 13 2 66 12 61 20 34 76 78
63 1 2 1 2 4 5 3 2 4 4 11 6 13 9 15 12 16 15 5 14 2 17 2 11 11 10 24 15 20 11 4 8 28 6 33 15 3 9 26 20 12 17 2 16 38 22 28 26 11 48 30 3 52 32 17 11 51 55 32 24 34 7
72 1 1 2 2 4 3 6 8 4 8 7 1 1 10 10 1 11 1 16 3 10 10 5 11 15 3 17 21 4 9 5 29 22 30 25 3 29 35 3 16 14 18 17 20 13 19 44 28 34 22 3 32 19 49 6 40 53 15 7 3 6 9 15 36 1 30 21 65 9 67 71
67 1 2 3 4 5 5 3 4 7 10 2 12 1 3 5 5 12 4 17 3 13 20 5 13 7 10 26 10 15 26 6 17 3 29 3 27 7 27 16 34 25 5 27 26 41 26 45 24 24 49 36 32 8 54 25 24 11 46 30 6 35 54 21 16 63 9
17 1 2 1 3 2 5 7 4 8 6 9 2 3 9 12 5
55 1 2 1 3 1 6 6 1 6 9 4 12 11 12 9 8 1 15 2 7 17 2 7 2 8 9 7 21 12 29 24 24 16 23 3 34 22 38 25 33 14 3 39 15 5 38 32 16 18 45 10 45 43 19
57 1 1 3 2 4 6 3 7 4 3 9 6 11 1 2 16 17 16 15 11 19 17 5 14 1 15 20 16 4 1 29 1 15 12 8 29 1 23 32 24 34 34 25 24 21 8 41 24 32 48 42 30 11 37 34 40
6 1 2 3 1 5
28 1 1 3 4 5 1 1 5 7 8 5 1 2 2 3 4 12 14 15 4 21 22 11 1 9 5 9
63 1 1 1 2 5 3 2 6 8 10 1 4 6 13 10 16 17 5 5 9 1 4 2 14 25 20 27 12 19 30 13 1 25 31 16 11 32 16 19 33 32 16 11 32 5 33 12 44 3 50 2 5 36 44 3 29 24 48 40 8 47 16
35 1 2 1 1 4 1 3 8 2 4 9 4 6 3 6 2 3 16 5 9 12 15 11 22 13 26 14 3 2 23 8 28 12 26
63 1 2 3 2 5 1 2 3 5 7 1 3 1 1 3 6 3 3 6 18 10 8 3 8 15 6 21 28 23 3 9 3 21 7 19 20 16 11 7 15 27 20 1 36 29 1 47 38 2 30 27 18 40 38 43 20 53 4 39 60 43 19
91 1 2 1 1 1 6 1 5 6 5 5 4 13 4 14 7 9 3 16 12 14 9 15 7 3 13 13 9 8 23 18 4 30 23 29 33 22 38 6 9 1 15 27 2 42 42 16 23 12 22 42 18 43 14 5 2 40 2 44 5 44 30 21 56 42 4 36 53 67 20 4 18 55 3 28 53 22 47 36 78 15 7 57 52 59 17 20 55 74 52
83 1 2 2 2 5 2 6 4 4 7 7 7 8 11 4 5 8 15 1 15 2 3 13 5 14 22 7 12 15 10 28 29 1 20 11 2 10 27 15 33 29 26 7 39 45 17 14 45 42 46 26 44 9 8 35 34 28 33 1 3 42 34 43 54 63 19 46 46 7 55 71 37 31 17 67 76 73 4 74 45 25 79
27 1 2 1 3 5 2 3 6 5 3 10 5 9 6 2 8 11 3 10 2 2 14 18 18 7 22
37 1 2 2 3 4 5 3 3 2 5 4 11 3 2 10 1 8 12 19 17 6 21 19 10 8 21 15 27 7 26 2 13 7 31 2 7
64 1 2 3 4 5 5 4 3 2 10 8 3 7 12 14 2 12 16 15 1 1 18 17 5 10 16 10 13 27 17 8 19 26 16 24 18 10 28 8 40 39 11 36 15 22 16 2 37 28 43 18 35 14 51 24 22 4 12 34 9 35 7 61
36 1 2 2 1 5 6 5 8 8 7 2 8 8 5 7 3 6 1 12 3 6 12 2 7 17 19 15 25 15 22 30 21 2 28 24
50 1 2 3 4 4 3 5 7 8 10 6 7 2 13 4 11 16 12 3 10 1 8 15 3 15 4 7 13 11 9 24 11 21 20 13 10 32 10 4 22 34 10 8 22 21 35 4 27 31
14 1 2 1 3 4 5 1 1 6 6 6 7 11
42 1 2 2 4 5 5 1 2 3 5 7 11 12 13 11 14 16 14 18 17 6 11 9 18 15 25 16 1 12 15 23 21 31 23 10 8 10 22 30 26 2
48 1 1 1 2 4 3 1 4 3 1 2 3 13 8 12 12 4 8 7 2 12 16 14 21 22 4 6 6 6 3 14 20 16 25 18 31 33 31 8 5 9 8 37 25 36 20 5
44 1 1 1 1 2 3 3 4 9 3 4 10 3 2 7 14 13 6 13 4 1 14 4 3 11 12 20 28 13 18 15 15 1 5 10 29 1 20 36 9 2 34 17
4 1 2 3
59 1 1 2 3 2 1 7 1 2 9 6 4 11 3 5 3 15 9 10 4 4 12 11 3 11 6 11 9 8 3 18 24 17 11 29 32 18 3 24 27 8 12 40 28 36 34 38 9 20 39 49 40 23 54 22 2 53 28
100 1 2 2 3 5 6 3 2 8 9 8 8 7 6 13 3 6 18 7 2 17 5 6 6 2 21 9 17 11 18 14 14 20 28 27 32 23 10 26 16 8 21 41 42 13 32 25 25 6 4 15 24 5 17 44 14 43 12 40 10 8 27 7 38 25 2 54 30 49 49 22 23 50 65 18 21 11 38 73 63 61 31 6 27 62 10 43 73 86 49 23 91 79 75 2 65 32 43 71
96 1 2 3 1 1 1 7 7 2 5 10 7 6 7 15 11 14 9 3 9 21 22 12 19 19 11 25 6 5 3 5 2 32 11 5 12 13 22 31 30 31 39 32 42 22 23 17 40 45 30 43 29 18 47 3 14 14 3 54 36 54 30 55 46 9 40 49 46 62 8 53 70 47 37 50 56 12 75 11 3 45 77 74 51 78 4 8 17 31 17 48 22 68 23 70
73 1 2 3 2 1 1 4 4 6 3 10 12 1 11 12 7 2 7 5 3 5 14 11 24 19 12 11 17 17 2 9 7 22 22 28 6 34 16 16 5 9 37 4 22 12 6 9 28 36 34 35 41 30 29 45 50 6 45 49 35 35 43 46 19 34 48 1 40 24 64 57 71
11 1 1 3 4 4 4 2 3 1 10
21 1 1 2 3 2 3 6 3 1 3 4 5 5 10 3 11 3 2 6 18
19 1 2 1 4 2 2 7 3 5 6 9 1 3 4 3 1 7 14
39 1 2 2 2 3 2 3 7 8 7 9 2 8 5 15 2 8 1 8 16 12 9 7 2 19 18 21 9 5 27 6 11 26 29 13 27 15 25
91 1 2 2 2 3 5 5 7 8 10 2 4 7 3 13 3 16 1 17 14 1 20 22 20 8 7 18 3 1 28 26 9 3 27 17 9 10 2 22 20 28 27 4 13 9 40 37 1 12 3 8 9 2 34 11 23 1 16 6 26 53 40 22 9 41 27 15 19 58 42 40 67 62 28 72 37 18 63 15 38 77 19 52 52 75 14 18 86 71 54
30 1 2 1 1 3 1 7 4 1 7 4 5 4 9 5 2 12 5 1 17 21 16 6 18 21 20 5 15 1
44 1 1 3 1 1 5 5 3 1 7 2 1 11 7 4 1 2 13 5 11 20 17 13 17 5 12 15 18 18 21 5 2 22 1 25 9 33 34 8 36 1 4 11
74 1 1 2 3 2 5 5 4 9 8 10 10 3 2 2 9 3 9 5 17 7 12 22 24 23 2 9 18 13 22 9 30 11 23 15 34 26 13 27 39 32 7 35 4 35 40 34 16 13 37 8 32 44 43 47 52 54 44 42 60 23 17 45 5 58 43 14 60 34 36 31 42 11
42 1 1 2 4 3 2 6 8 2 7 3 3 11 3 1 3 15 10 12 12 15 8 21 3 8 10 7 17 25 22 5 15 27 3 20 9 3 7 28 38 13
53 1 2 1 1 2 5 7 4 3 7 2 6 7 5 9 9 12 17 18 16 20 8 15 9 23 25 27 5 18 15 27 17 19 5 26 7 1 25 22 18 17 24 2 33 10 23 3 1 8 16 7 16
30 1 2 2 2 2 1 2 1 2 1 8 8 11 10 3 9 10 18 9 7 3 12 5 6 24 1 17 16 29
6 1 2 2 4 2
55 1 2 2 1 1 3 1 1 8 7 4 7 2 1 8 14 9 10 8 14 3 9 23 2 14 22 8 8 24 22 6 10 31 33 4 23 19 26 5 27 11 23 16 26 8 27 26 9 10 19 16 50 44 19
71 1 2 2 3 5 6 6 6 6 3 2 1 12 12 6 9 1 18 3 6 8 8 9 19 10 21 27 13 8 9 28 31 2 2 18 22 10 34 21 20 19 35 13 38 18 22 45 40 10 47 13 52 23 43 45 46 36 45 49 3 11 51 49 61 14 61 63 31 11 18
78 1 2 3 1 4 4 7 4 3 9 1 8 12 9 14 13 16 8 6 15 15 19 8 9 4 21 13 4 10 17 20 14 10 2 19 5 11 10 4 28 11 8 14 37 39 43 14 14 1 5 30 41 10 36 16 4 36 21 4 52 44 23 10 16 36 56 4 63 5 44 22 50 26 11 17 13 58
81 1 2 2 1 3 2 5 8 2 8 10 12 11 3 2 8 10 5 16 4 17 18 16 12 24 26 21 6 28 30 31 18 25 22 28 27 16 8 20 39 25 37 37 14 3 11 11 20 15 36 2 9 20 20 51 56 5 32 17 29 25 38 43 25 38 62 24 34 27 38 1 38 20 71 53 50 61 73 40 68
24 1 1 2 3 3 2 3 6 1 2 6 5 8 5 2 16 8 5 13 7 11 6 10
65 1 1 2 2 1 2 1 6 9 1 10 11 9 2 13 9 7 6 11 3 17 15 3 1 25 2 3 25 27 26 13 13 15 4 3 27 1 29 8 22 31 21 34 42 11 1 46 42 9 45 31 14 47 17 48 45 48 4 31 21 51 6 43 4
86 1 2 2 2 1 5 2 6 1 10 7 12 12 9 14 9 12 14 9 4 17 10 8 5 6 19 5 28 16 18 24 32 8 15 24 9 31 29 24 22 3 33 39 42 16 6 21 26 18 21 44 48 6 39 25 38 54 26 15 7 38 53 33 40 57 27 65 31 40 23 3 20 46 1 5 73 28 9 18 66 57 9 59 66 29
39 1 1 3 1 3 6 5 6 5 2 9 7 7 2 4 9 12 13 3 2 13 5 21 1 4 21 13 25 9 1 22 22 19 13 35 7 28 16
33 1 1 3 4 4 6 6 2 9 9 11 11 3 3 2 6 9 3 8 8 17 9 23 2 18 6 4 4 16 29 28 15
24 1 2 3 4 5 3 4 7 1 9 6 5 5 8 9 11 4 3 2 2 4 21 9
28 1 2 2 4 3 2 1 1 3 7 1 3 1 4 5 6 2 10 8 1 4 2 18 12 22 23 11
34 1 2 2 2 5 2 7 5 6 5 9 11 10 3 12 8 14 3 8 17 6 20 9 9 7 19 25 8 13 23 13 14 7
25 1 2 1 1 2 5 6 3 4 7 9 8 7 1 2 15 3 7 11 8 9 21 8 11
74 1 2 3 3 1 6 6 1 9 9 7 7 8 4 1 6 5 6 16 4 7 14 4 22 4 11 7 12 26 16 30 9 23 12 21 12 29 25 7 37 9 36 29 33 29 31 35 3 23 48 44 23 42 29 8 24 43 23 57 36 7 30 63 32 38 66 36 4 55 7 12 54 32
99 1 1 1 3 4 5 6 5 4 3 8 12 12 14 6 16 6 11 4 20 4 17 10 3 25 24 21 22 10 23 30 23 3 17 32 3 9 24 28 20 34 25 2 36 14 44 20 2 4 44 40 2 20 45 17 7 38 42 39 55 21 19 6 13 25 33 5 12 25 23 21 62 22 34 39 6 26 38 34 49 59 76 56 79 1 3 55 47 13 55 3 55 31 67 80 86 42 54
14 1 1 3 3 3 3 3 7 6 4 3 2 10
28 1 2 2 3 4 2 6 3 3 4 2 12 13 3 8 10 3 17 10 15 21 16 9 9 2 19 24
56 1 1 1 3 5 3 7 3 6 10 3 10 1 1 11 14 9 15 2 8 1 5 2 21 20 21 22 20 21 2 6 28 26 28 23 33 18 31 27 11 16 24 27 30 12 36 37 3 49 22 9 51 38 20 53
20 1 2 3 4 5 3 2 8 1 6 8 4 8 7 7 8 9 16 11
47 1 1 2 1 3 5 6 1 1 6 2 12 12 10 7 3 13 16 1 18 6 19 5 6 4 12 23 4 9 15 2 6 32 26 21 9 23 31 16 28 9 16 3 43 18 8
75 1 1 2 4 2 5 4 3 8 3 7 5 5 5 6 14 8 11 11 2 16 7 11 5 24 13 11 28 19 14 13 6 17 28 9 29 28 6 8 39 30 19 38 3 30 23 33 32 16 13 1 31 39 25 19 26 14 8 51 29 33 55 34 14 15 13 9 43 26 2 12 68 6 57
92 1 2 2 3 5 6 1 8 9 5 2 7 4 3 6 5 6 10 16 7 3 1 9 2 20 7 5 10 24 30 26 12 15 8 7 11 10 24 11 8 13 17 10 15 1 3 9 34 7 2 46 2 35 43 9 15 14 25 9 29 35 44 27 45 44 54 34 63 38 42 25 3 2 62 73 8 62 24 71 72 31 6 75 7 24 69 14 51 43 16 32
84 1 1 3 4 4 1 7 7 8 1 10 10 11 10 2 12 14 9 7 15 8 8 6 22 20 9 13 22 3 19 6 26 25 2 19 27 13 5 4 6 28 17 15 1 24 42 33 48 43 45 34 17 46 4 41 7 18 54 31 29 40 10 17 42 56 64 3 66 34 52 37 16 53 30 67 40 39 64 56 8 21 56 50
71 1 2 2 2 1 2 7 1 5 5 9 7 11 9 2 1 10 3 18 7 8 10 7 12 21 22 14 24 7 29 24 11 32 4 11 30 23 27 26 2 14 21 20 36 15 35 15 16 22 46 39 46 28 51 39 14 46 21 13 46 41 24 60 16 11 21 56 50 15 10
55 1 2 3 2 5 3 7 1 5 9 4 8 8 2 4 8 3 18 12 8 8 17 6 9 23 14 24 3 15 17 25 7 10 14 32 29 18 7 19 38 11 14 2 12 42 40 46 33 22 39 23 15 27 31
3 1 1
68 1 2 2 3 1 2 5 2 3 1 5 10 1 9 1 14 9 4 2 11 9 5 1 3 10 8 27 27 11 29 5 11 32 17 2 30 37 18 8 25 17 32 42 41 42 40 21 11 30 9 4 51 32 41 19 49 40 58 58 54 44 30 42 60 53 9 39
75 1 1 3 4 3 3 4 2 9 3 5 1 11 9 1 3 9 13 9 20 1 5 3 16 22 17 7 16 13 30 2 14 20 9 3 13 28 24 10 27 14 10 11 30 35 37 19 34 30 37 20 21 28 5 14 48 22 28 56 41 19 42 57 19 29 2 21 5 2 52 14 9 34 28
43 1 1 2 2 1 6 7 1 3 10 11 10 4 7 12 9 5 3 12 14 2 7 21 4 4 3 19 18 13 18 12 1 6 16 16 25 25 6 11 3 18 28
46 1 1 2 3 5 6 3 2 7 8 4 7 12 3 13 4 16 6 8 14 15 10 10 11 3 16 25 23 3 24 5 14 12 31 6 34 20 20 22 26 14 31 27 4 43
3 1 1
52 1 2 1 3 1 4 1 4 3 10 8 9 1 5 14 1 13 15 1 9 7 5 14 2 22 4 19 19 26 9 22 11 8 24 27 26 29 5 21 17 39 13 35 12 27 32 13 36 31 4 49
56 1 2 2 4 4 1 5 5 8 2 3 5 2 7 13 11 4 3 12 7 14 16 11 1 25 24 2 24 18 22 29 17 22 9 7 36 23 18 36 24 30 34 18 19 7 46 23 25 39 7 35 39 21 32 10
19 1 2 1 3 2 2 4 8 1 3 8 11 10 8 12 14 7 4
80 1 2 2 2 2 4 6 4 7 1 7 1 13 9 7 3 1 12 2 17 6 12 6 2 8 2 22 23 2 4 13 19 21 18 34 19 1 35 32 15 33 28 13 23 2 16 46 23 10 19 17 9 13 29 22 53 33 23 51 4 24 6 3 49 14 8 34 26 31 45 45 20 12 37 11 7 16 33 61
31 1 2 2 1 3 1 4 8 1 3 11 10 2 13 4 13 15 14 2 6 13 10 10 13 9 14 26 22 16 26
6 1 1 3 1 1
39 1 1 2 2 3 1 7 6 4 10 4 1 6 7 6 4 1 6 7 4 1 13 15 14 14 14 16 17 10 4 16 11 24 28 26 18 4 34
63 1 2 1 2 5 5 3 6 2 4 3 1 10 3 11 14 3 17 19 11 15 15 21 4 1 9 7 14 25 10 13 27 22 23 7 18 3 38 16 31 39 24 2 21 13 6 33 34 48 29 4 25 21 29 45 37 36 27 52 7 12 27
18 1 2 1 1 3 3 1 3 6 1 7 10 13 3 6 3 14
52 1 2 3 4 4 3 1 7 8 10 8 9 9 8 9 7 8 8 8 1 10 21 9 1 4 14 3 28 24 30 24 29 2 8 4 36 5 37 12 10 36 20 26 41 10 26 18 38 19 17 28
55 1 1 1 1 2 6 3 5 8 4 3 12 11 7 14 6 17 9 19 18 10 13 11 17 24 21 16 24 1 15 14 16 3 11 3 5 33 7 12 27 4 10 11 24 38 23 44 35 8 35 38 28 7 19
73 1 2 3 3 3 3 7 4 3 9 1 10 5 7 3 5 15 16 19 13 21 15 17 11 18 22 12 25 7 23 12 17 22 33 1 14 31 38 12 19 25 15 6 6 28 16 19 38 10 3 6 8 8 48 13 24 41 25 30 39 12 13 11 40 44 27 31 43 26 43 33 43
13 1 2 3 2 3 6 3 7 9 7 5 2
86 1 2 1 2 4 5 2 5 3 8 11 10 8 14 15 9 5 13 1 5 18 3 3 12 6 7 16 21 23 1 31 31 26 33 14 21 31 38 38 33 37 12 1 30 30 17 7 35 4 2 10 43 42 8 31 23 46 18 25 56 13 12 51 55 40 11 36 35 35 16 50 57 34 32 52 41 30 63 63 79 53 9 27 59 42
20 1 2 2 1 5 5 3 8 4 3 9 12 4 12 14 7 9 7 14
85 1 2 3 2 3 6 2 1 7 3 4 5 7 8 1 8 3 4 16 17 21 8 19 9 12 25 24 9 8 18 3 2 17 4 28 34 32 14 9 3 33 21 25 17 11 11 42 7 2 33 43 25 34 50 39 41 38 11 59 17 27 57 4 42 56 46 39 66 34 34 55 29 13 24 56 23 12 9 49 55 59 27 23 18
63 1 2 1 4 3 4 7 5 6 5 5 4 1 7 3 5 7 6 3 18 4 21 22 2 21 8 26 8 26 21 14 30 11 27 35 28 12 20 14 1 13 6 5 16 28 8 5 34 43 19 14 38 38 10 25 24 50 2 5 53 33 1
18 1 2 3 1 3 6 4 2 3 9 8 11 13 13 9 4 13
37 1 1 1 3 4 2 5 1 9 6 6 4 11 4 14 16 7 14 11 11 11 5 11 23 13 19 12 25 24 2 8 27 25 16 23 18
14 1 1 1 3 3 2 2 6 6 9 10 2 3
96 1 1 3 3 5 6 1 3 9 6 7 6 13 13 8 2 9 10 18 18 7 10 23 9 18 10 23 1 11 16 5 18 32 17 8 11 15 1 15 16 31 7 10 30 7 6 18 28 23 12 13 26 31 23 25 10 53 31 19 47 9 9 7 59 28 13 66 36 34 18 57 59 17 69 4 23 42 78 71 7 63 35 25 75 32 57 83 43 59 7 9 33 60 69 7
23 1 1 1 3 5 6 3 2 7 9 10 11 13 14 5 15 10 6 13 9 11 1
43 1 1 2 2 4 1 2 7 1 3 11 11 5 12 8 10 15 5 18 16 1 8 8 1 18 10 20 14 12 19 19 18 32 16 16 18 19 11 12 14 34 21
92 1 1 2 1 2 1 7 6 5 6 11 3 9 13 1 1 17 16 6 7 6 20 8 20 9 10 26 25 19 29 8 29 20 25 25 10 26 32 39 31 16 29 2 32 28 4 30 46 22 40 28 19 30 19 38 56 29 6 8 60 51 44 47 25 53 38 57 39 3 20 34 63 10 8 74 46 67 74 26 9 12 26 12 72 40 76 7 87 37 11 18
88 1 2 3 4 3 4 4 1 6 2 10 6 10 4 6 6 12 7 18 12 13 10 12 5 24 3 5 16 4 3 4 22 4 10 22 7 37 32 8 24 5 21 39 36 17 42 3 40 36 3 24 20 9 43 52 15 35 32 8 43 36 21 39 11 37 61 49 62 30 26 58 55 44 4 14 32 59 61 59 32 45 58 26 51 84 75 34
6 1 1 2 4 5
95 1 1 1 2 1 6 3 3 5 3 7 6 12 6 8 15 17 7 4 14 1 22 18 10 17 4 2 27 13 25 7 19 2 26 26 35 9 28 2 28 6 4 38 27 6 10 24 43 17 9 14 28 53 14 30 27 22 1 28 37 24 47 3 26 7 35 15 67 23 9 42 19 72 60 22 47 43 49 36 68 11 24 44 52 49 58 31 15 62 49 75 38 31 23
51 1 1 2 2 4 6 4 7 9 5 1 8 6 10 12 6 16 18 13 5 5 15 13 4 2 20 12 25 10 17 14 32 31 6 5 24 31 37 17 28 21 35 5 11 23 44 35 13 31 47
83 1 2 2 4 2 4 3 8 1 3 9 3 2 9 15 2 1 17 18 1 7 2 6 10 1 14 7 22 9 14 29 11 20 23 7 16 3 4 17 25 17 20 10 9 15 19 34 40 11 30 31 51 1 5 33 13 34 13 9 20 40 39 39 46 63 24 49 50 65 4 49 67 44 54 44 56 26 8 22 74 14 76
96 1 2 3 4 3 2 5 4 5 10 10 4 12 1 6 2 14 18 2 1 21 20 13 12 23 16 6 20 27 8 16 21 8 32 13 7 27 38 2 36 28 36 39 44 14 10 6 15 10 15 7 19 24 46 32 28 25 56 28 44 15 24 4 44 60 51 56 41 30 66 63 51 4 42 3 50 19 37 52 16 48 76 29 64 52 54 80 21 10 21 79 80 10 66 5
14 1 2 2 3 5 6 4 7 7 4 11 11 8
91 1 1 2 2 3 1 7 2 2 1 8 1 3 3 13 9 8 11 12 17 9 3 14 18 13 9 10 22 20 7 14 10 6 27 29 13 19 10 14 34 40 6 32 40 45 16 37 25 36 17 43 3 26 19 53 55 46 26 2 15 55 38 33 18 18 23 63 33 15 22 11 12 1 27 25 76 17 59 18 33 42 41 80 44 55 79 84 3 89 7
14 1 2 3 2 3 4 5 6 7 4 8 2 7
