1000 1000
61 1 2 2 3 4 2 7 3 8 9 5 1 11 9 1 1 3 6 16 8 19 8 12 11 9 10 18 22 29 30 31 21 17 21 7 29 28 13 26 19 15 19 23 44 26 3 29 24 31 40 34 30 17 23 13 33 57 24 30 14
74 1 1 3 4 1 4 1 7 2 3 7 10 3 13 8 7 7 2 17 2 19 12 9 19 18 25 10 23 6 12 27 6 20 20 7 15 13 7 4 18 2 33 26 31 2 30 20 36 33 34 40 26 17 53 18 54 54 2 55 44 48 16 26 33 35 38 22 43 54 61 56 57 63
81 1 2 3 4 5 4 2 4 7 2 4 6 1 5 3 13 8 15 7 17 7 19 15 16 16 2 26 28 16 26 3 21 33 24 31 16 13 29 28 30 7 38 7 5 27 27 3 19 23 28 38 42 28 11 10 24 35 26 36 2 14 3 17 12 31 12 66 33 53 18 35 51 20 67 14 10 34 57 3 44
79 1 1 2 2 4 1 2 1 7 9 6 12 7 13 3 5 3 4 8 12 21 20 14 1 17 16 13 3 18 6 16 22 32 12 34 20 14 34 24 23 25 22 30 28 21 34 44 35 12 35 4 30 28 32 51 35 34 51 7 15 19 51 25 51 31 52 38 29 61 43 47 15 49 32 10 16 39 74
69 1 1 1 2 2 6 6 8 7 7 7 7 12 7 8 1 8 16 8 4 15 18 2 16 22 14 1 7 24 15 29 32 31 11 17 34 16 8 4 19 16 15 15 2 11 1 14 34 5 32 47 33 2 26 34 24 43 26 16 16 40 28 10 9 25 53 40 37
87 1 1 2 3 4 5 5 2 9 9 3 3 12 14 1 16 9 13 3 13 11 10 6 13 14 19 21 27 2 27 4 18 32 12 19 25 32 2 12 30 10 31 39 9 31 15 40 24 25 47 3 9 50 46 53 48 10 26 47 27 43 23 14 4 39 4 58 41 21 70 6 43 69 70 26 64 67 70 79 61 10 39 10 62 82 32
99 1 1 3 1 5 4 7 7 7 3 2 12 8 8 6 1 14 7 2 1 11 1 10 6 12 14 20 17 25 24 17 16 4 25 18 24 30 8 27 17 19 29 36 41 17 22 25 30 1 21 8 31 23 8 34 8 9 1 33 38 56 6 3 22 28 31 45 34 25 61 40 18 38 29 69 8 15 57 45 38 6 38 23 11 58 36 77 20 43 54 19 12 16 61 31 57 72 50
81 1 2 3 1 3 5 2 6 6 9 3 9 13 9 4 16 1 9 1 7 5 16 7 2 6 12 19 7 5 26 5 21 25 34 23 18 27 32 18 37 8 3 43 6 24 11 25 1 5 39 15 39 40 6 24 18 36 54 43 19 5 55 20 11 22 45 30 29 12 4 36 45 49 48 15 40 44 64 79 80
95 1 1 2 1 3 6 2 3 6 7 3 2 3 11 10 5 6 13 7 6 11 20 13 10 13 11 8 15 6 16 21 19 12 25 7 14 36 8 2 19 4 6 20 30 15 35 27 33 37 40 1 7 28 10 23 19 32 32 58 29 50 23 9 36 12 57 48 5 15 39 5 7 41 64 57 48 73 68 49 80 24 22 32 21 68 35 66 71 19 30 70 51 89 32
93 1 2 2 3 4 1 6 5 3 10 3 6 9 12 3 9 17 18 1 16 21 16 22 6 7 4 21 17 25 10 28 7 18 2 22 21 27 4 9 22 30 39 15 17 5 38 24 40 37 39 29 34 36 52 33 5 28 50 10 22 42 4 42 59 39 21 9 36 61 41 61 56 38 33 5 72 45 34 27 30 10 9 73 65 53 70 10 2 49 12 27 23
47 1 1 3 4 1 5 7 2 1 10 2 2 6 2 13 11 17 17 5 19 20 10 3 17 13 3 16 1 4 25 21 12 12 26 23 14 8 7 3 2 33 15 23 39 24 35
14 1 2 2 3 5 2 3 5 1 7 7 3 12
34 1 1 2 4 1 2 5 6 1 9 6 7 11 5 10 4 8 9 19 19 2 12 6 5 19 15 12 12 15 18 28 12 22
87 1 1 2 3 3 1 1 2 7 9 1 3 6 14 2 3 1 16 12 7 21 4 12 7 19 19 23 18 23 24 5 17 32 3 16 9 14 3 36 30 29 12 31 16 27 39 25 27 42 21 41 3 29 54 11 9 28 5 46 48 45 52 44 40 57 46 2 56 60 31 14 20 21 17 64 45 29 39 30 41 24 52 38 74 56 39
75 1 2 1 3 1 6 2 8 7 7 6 11 3 4 9 6 7 18 5 18 7 8 18 19 24 8 17 13 7 16 2 29 14 20 11 14 16 5 19 14 1 5 39 23 27 23 8 12 39 44 32 43 2 48 45 27 50 26 18 44 2 19 36 38 58 60 60 28 1 41 25 17 26 46
13 1 2 1 4 5 4 6 4 7 9 1 8
48 1 1 2 4 2 4 3 2 7 4 4 7 7 11 4 7 15 9 9 15 8 19 8 23 24 16 3 9 29 23 6 6 18 5 14 31 23 27 13 36 6 1 16 5 13 17 10
85 1 2 3 1 2 2 6 2 5 7 5 5 13 6 14 16 6 5 14 15 18 8 19 9 11 17 18 14 1 3 1 9 27 19 33 19 20 26 18 24 1 30 33 36 12 36 47 4 46 34 37 30 18 14 48 43 5 18 43 36 41 56 14 49 28 34 61 4 57 57 43 15 29 34 16 28 50 29 47 69 26 19 62 84
40 1 1 1 4 2 4 1 7 9 10 4 5 12 10 3 4 13 14 9 6 14 22 19 17 19 15 24 20 5 22 23 28 29 12 6 20 24 12 19
60 1 1 2 2 5 3 7 7 1 8 9 10 10 6 8 2 8 8 11 8 3 14 4 14 24 21 4 27 25 26 27 10 22 22 5 24 9 3 36 26 16 4 7 22 8 15 7 20 38 1 29 40 36 39 55 31 28 54 41
81 1 1 1 4 4 4 1 8 6 6 10 4 7 4 12 4 5 15 17 3 16 17 5 17 3 7 14 25 28 1 14 13 6 28 16 35 14 33 35 34 3 25 37 2 25 7 4 30 8 44 9 41 32 14 47 18 19 42 27 26 31 28 47 14 41 6 39 3 40 12 49 61 34 62 42 46 45 78 55 12
89 1 1 2 3 3 3 3 7 9 8 6 10 4 7 1 13 17 8 5 14 2 14 4 7 23 7 16 12 8 23 13 30 19 10 4 31 7 20 23 27 37 20 28 26 39 6 18 16 46 29 28 11 17 46 33 34 35 23 50 20 34 43 24 10 16 14 56 22 69 9 33 72 16 35 14 41 41 7 5 59 74 64 3 60 57 37 61 42
24 1 1 2 4 1 6 3 1 6 8 3 10 8 3 11 16 15 5 3 18 18 8 4
14 1 1 1 1 4 2 2 1 7 3 1 8 7
15 1 1 1 1 2 4 4 1 1 4 10 10 10 8
31 1 1 1 1 3 2 1 2 6 2 9 1 10 7 8 9 16 8 11 7 20 20 14 20 14 1 2 1 18 21
76 1 2 3 3 2 5 7 4 5 8 6 8 5 7 10 3 17 16 11 2 16 6 18 4 24 20 12 9 29 14 9 27 16 27 28 2 32 22 21 30 21 9 28 33 10 25 23 22 42 8 33 33 42 38 34 3 8 54 51 23 12 9 15 15 2 24 66 24 32 14 1 49 51 73 56
91 1 2 2 2 4 4 4 4 4 3 8 2 13 13 2 9 16 5 11 4 7 21 22 18 15 24 2 2 20 11 31 23 28 20 22 36 29 38 12 40 2 14 43 4 30 3 23 5 2 32 21 17 1 19 11 53 13 57 15 7 15 15 38 41 30 53 50 38 55 42 35 16 50 44 43 42 53 31 50 73 38 23 39 60 13 9 70 48 29 84
11 1 1 1 3 4 2 6 7 4 3
80 1 2 2 3 2 2 6 1 8 10 3 9 2 3 12 6 17 11 11 6 21 20 23 10 3 7 16 19 20 12 22 32 23 17 27 7 1 8 17 17 3 14 16 37 22 36 5 16 8 2 6 22 24 46 38 28 26 36 3 54 32 54 26 53 23 38 34 53 32 35 38 36 69 57 74 42 58 46 38
85 1 2 2 2 1 5 5 3 4 10 9 6 13 6 1 11 11 4 2 7 18 20 17 10 10 12 26 28 21 24 2 14 10 13 21 8 29 29 32 33 3 3 10 28 6 43 23 24 37 41 31 8 53 3 5 5 1 48 27 40 43 36 60 45 37 24 14 29 12 12 21 50 45 71 9 48 26 53 3 2 56 71 60 6
5 1 2 2 1
10 1 2 2 3 3 3 6 8 7
19 1 2 3 4 4 4 3 3 4 6 2 11 5 10 14 4 1 11
37 1 2 2 2 5 3 5 3 6 7 11 5 11 10 14 6 10 6 9 2 2 11 8 3 7 22 5 23 2 1 24 25 19 5 2 21
68 1 1 1 1 2 1 1 5 9 9 4 8 13 5 1 1 4 13 10 5 15 14 14 14 22 4 1 10 6 16 27 15 10 15 35 31 12 29 13 25 37 36 17 35 18 33 17 17 49 4 22 40 44 48 26 31 11 24 49 58 7 1 43 38 37 25 8
60 1 2 3 3 4 6 4 5 5 9 3 2 12 12 12 5 17 17 16 16 19 12 8 14 12 2 22 22 5 16 29 7 2 22 29 26 30 9 37 16 37 9 23 44 30 18 30 13 32 25 9 51 30 37 6 12 14 24 48
3 1 2
99 1 1 3 1 2 1 2 7 8 9 6 7 5 7 14 16 6 5 11 14 14 6 23 17 6 19 14 14 12 27 20 11 5 31 13 31 3 30 6 29 22 7 15 7 10 7 14 37 27 47 23 35 25 45 31 46 10 56 23 59 20 4 43 39 48 26 4 36 43 56 11 32 28 8 48 39 17 20 13 54 32 31 8 6 64 15 77 1 26 12 7 59 32 36 22 7 82 17
23 1 1 1 1 3 6 6 7 1 7 10 8 5 3 8 6 4 1 14 6 20 18
85 1 1 2 2 1 6 6 4 4 1 8 9 1 1 8 4 14 4 15 10 20 14 2 7 7 24 11 15 17 20 25 32 33 29 26 21 4 36 37 12 38 8 31 27 44 20 46 37 30 6 41 32 20 12 16 16 35 28 50 1 43 39 38 12 57 14 15 17 59 8 18 34 49 18 45 25 41 43 65 79 16 17 2 21
77 1 2 1 4 2 4 3 4 8 3 1 8 1 14 4 11 16 5 13 8 2 16 4 9 1 3 2 28 8 23 15 32 32 11 5 6 4 15 36 16 6 38 30 40 6 20 33 31 41 31 42 17 32 23 24 54 18 16 37 1 4 42 51 41 56 25 25 20 28 19 7 19 44 42 35 33
96 1 2 3 1 2 2 7 6 9 5 6 3 7 6 9 8 17 7 6 10 5 1 11 3 5 3 25 7 2 5 22 19 22 3 1 6 2 33 21 13 12 3 19 36 24 43 25 47 37 11 51 13 28 6 27 29 52 17 10 44 55 38 36 46 56 51 23 1 31 38 6 40 6 23 15 69 31 15 29 77 17 11 73 79 45 6 78 59 65 29 8 88 25 46 52
8 1 2 3 1 2 1 4
50 1 1 3 2 2 4 5 2 1 8 9 4 13 12 2 2 9 1 1 4 6 10 7 10 2 26 24 5 29 9 1 24 28 22 5 29 28 27 4 30 15 16 31 15 14 38 6 44 42
97 1 1 2 4 1 2 1 2 1 4 5 9 11 14 7 9 16 4 15 19 7 2 14 23 18 16 23 7 21 12 23 27 22 26 32 9 12 1 39 37 23 42 24 11 23 32 11 4 21 18 1 12 17 32 11 37 16 42 38 34 45 7 43 45 44 54 18 61 41 63 30 1 59 69 19 15 20 1 19 52 37 33 81 77 11 20 52 86 71 4 91 46 33 48 35 21
74 1 2 1 2 1 4 1 2 8 8 6 12 2 4 7 6 2 5 13 16 12 6 14 13 7 2 17 26 8 2 18 12 15 12 13 8 4 22 29 23 33 19 40 33 17 35 22 26 28 31 47 47 25 23 46 35 54 11 8 6 48 4 3 17 11 54 39 33 54 51 55 45 9
52 1 2 1 4 1 6 5 8 3 1 8 2 8 9 4 9 10 10 17 9 21 20 6 1 21 20 10 13 23 14 20 24 8 8 28 5 30 4 36 9 15 25 10 4 11 30 6 44 41 8 43
88 1 2 2 4 5 1 6 7 4 7 2 12 1 12 15 9 15 2 1 20 17 8 23 7 8 26 24 6 3 9 13 23 33 19 1 15 32 17 35 13 35 1 31 21 45 41 37 1 36 39 37 19 11 17 18 29 31 42 51 10 23 19 18 17 42 24 9 24 47 57 9 15 21 63 65 23 29 21 58 27 52 68 25 13 74 51 72
7 1 2 3 4 5 4
86 1 1 2 1 1 4 5 7 3 10 9 5 2 10 1 1 8 4 5 11 10 6 1 7 9 17 5 5 20 6 19 17 1 10 16 35 30 35 11 29 24 12 39 18 17 18 27 43 1 45 47 30 42 3 22 5 11 44 33 27 49 28 53 15 36 13 39 37 21 4 66 71 54 5 52 68 19 27 43 62 71 73 23 58 80
10 1 2 1 3 2 6 3 5 1
32 1 1 2 2 5 1 2 1 8 6 3 1 12 4 14 1 12 18 6 16 10 10 13 12 1 4 16 23 24 14 10
89 1 2 2 4 5 1 2 4 1 7 9 5 2 2 4 6 9 6 2 9 5 3 10 11 17 21 1 4 19 16 13 29 31 3 18 8 8 25 15 24 14 23 41 27 37 1 1 8 14 48 17 30 21 13 36 38 56 27 10 24 7 35 52 31 36 36 39 6 18 39 53 32 31 28 39 36 56 30 36 2 78 31 11 24 30 64 11 50
100 1 2 2 1 5 4 2 7 6 1 3 11 7 8 9 7 12 18 16 16 6 9 12 11 2 22 22 8 15 5 24 1 15 6 32 1 24 27 37 15 2 24 2 33 33 30 17 18 24 32 30 7 22 54 52 39 13 41 16 57 38 26 49 53 6 56 36 37 59 32 39 61 5 49 54 76 37 21 7 37 60 40 46 7 17 2 57 41 69 63 46 23 89 78 66 3 5 48 89
68 1 2 3 1 2 1 6 4 2 4 2 12 1 13 10 16 17 1 14 18 5 13 19 10 20 14 18 17 17 13 27 16 27 31 29 30 11 4 25 18 27 3 9 41 23 19 25 8 47 24 6 51 39 36 49 24 34 38 40 36 24 36 24 14 38 31 16
17 1 1 3 3 2 1 7 1 4 5 7 4 10 4 12 10
42 1 2 3 1 4 3 7 2 8 3 2 9 2 7 7 1 8 1 8 16 13 4 9 1 16 26 14 15 1 14 5 15 15 1 20 29 5 5 26 25 21
91 1 1 1 1 5 4 1 7 5 9 9 11 6 14 8 13 7 12 14 20 19 11 2 23 20 24 27 24 29 1 21 15 28 2 16 35 14 12 7 11 26 8 42 37 16 9 21 47 12 21 26 45 29 49 6 17 41 12 51 50 30 2 17 41 18 10 22 42 41 53 40 24 35 59 46 47 53 70 9 13 50 46 50 73 20 77 68 53 74 60
18 1 1 3 2 5 3 7 3 2 4 7 11 7 9 13 8 1
77 1 1 2 4 1 2 3 2 5 3 8 6 12 5 9 4 2 11 11 13 6 22 23 4 10 7 11 3 22 23 18 26 1 11 20 4 1 18 10 7 32 15 25 20 43 16 11 31 35 43 48 11 11 43 12 1 39 53 1 28 38 59 6 55 7 60 17 33 60 45 44 66 37 10 66 72
56 1 2 1 1 3 5 3 3 8 3 3 2 9 10 2 9 6 6 2 13 17 21 12 7 12 6 7 21 3 25 7 29 27 26 29 8 24 16 15 9 29 37 35 12 1 7 3 1 26 32 27 41 51 3 34
23 1 2 3 2 5 2 4 4 7 2 8 4 10 9 12 8 13 14 8 11 20 22
20 1 1 2 1 3 3 3 8 1 4 2 12 10 5 15 14 13 8 8
85 1 2 1 1 1 2 4 6 4 7 4 2 12 14 15 5 17 15 2 15 12 15 23 3 24 10 21 8 11 4 10 21 20 13 15 23 10 30 12 38 14 10 22 25 1 19 18 46 7 15 38 27 43 4 49 23 21 54 47 5 44 1 43 40 16 51 35 40 9 17 69 14 32 49 10 64 19 27 16 56 42 10 54 5
96 1 1 3 3 4 3 6 7 2 2 7 9 13 2 14 13 12 16 4 2 21 22 20 12 18 21 1 28 12 27 22 11 18 20 34 34 4 32 12 5 30 37 27 29 28 12 32 16 9 25 8 29 48 28 47 46 12 55 24 45 30 57 35 2 61 2 60 59 30 44 29 15 42 25 44 70 32 9 33 1 6 42 15 52 2 72 55 54 89 3 60 55 8 80 95
78 1 2 1 2 5 1 6 8 9 8 3 8 4 11 2 13 2 17 1 8 14 7 23 24 7 10 1 7 17 12 14 2 17 17 32 30 2 3 4 16 39 18 17 7 40 7 42 23 12 4 6 18 22 18 20 23 27 1 38 13 58 3 10 24 39 31 49 49 46 41 35 33 37 71 16 65 31
37 1 2 3 4 1 1 4 6 1 1 9 7 13 9 15 1 16 16 2 6 7 14 6 8 5 15 26 24 28 13 11 6 7 25 12 20
58 1 2 3 2 5 1 7 3 3 5 3 1 4 6 8 2 13 10 4 5 12 16 3 13 23 3 24 6 29 15 10 31 13 16 2 9 34 16 5 5 2 38 27 1 34 1 38 27 32 24 43 15 24 51 42 40 50
47 1 1 3 3 3 1 1 5 8 1 4 8 13 11 8 3 4 14 9 2 1 11 3 22 2 4 24 26 18 27 13 30 20 34 6 2 16 16 8 40 3 8 11 34 15 35
63 1 2 2 3 5 6 6 2 8 8 11 6 9 13 13 5 13 18 6 2 3 20 20 21 10 24 25 18 28 5 26 14 6 28 30 27 8 6 22 31 35 25 28 34 9 6 22 38 29 20 17 46 39 9 48 16 8 54 35 40 34 61
88 1 2 2 4 4 3 3 3 5 4 9 8 6 5 8 5 5 9 16 9 12 1 18 1 16 20 24 22 11 19 29 24 13 12 29 20 23 22 33 4 41 20 35 11 17 32 36 36 8 38 38 18 36 19 19 8 12 24 16 8 13 27 30 11 45 48 37 43 27 24 12 4 6 54 46 58 53 37 60 70 11 35 53 52 62 82 21
47 1 1 2 4 2 3 6 8 5 2 10 10 5 7 14 11 8 11 13 17 14 2 20 2 18 11 27 4 13 7 25 14 1 17 29 16 29 6 28 26 13 35 3 36 4 4
36 1 2 2 3 4 5 3 2 6 1 9 3 11 4 11 7 9 12 11 10 2 2 12 11 6 11 23 26 11 13 28 20 33 17 35
38 1 1 1 2 3 5 1 8 5 10 11 3 2 2 10 1 10 10 3 4 10 19 21 3 16 18 15 27 28 5 2 28 13 33 15 6 33
41 1 2 3 3 5 3 6 1 5 2 4 4 13 3 11 15 10 2 18 12 4 13 21 18 4 13 25 12 12 30 3 23 5 32 22 6 27 29 21 10
81 1 1 1 2 5 3 5 5 8 7 2 2 12 9 1 15 7 13 13 4 17 21 1 15 8 2 10 3 19 17 22 19 31 30 16 10 22 17 34 32 9 40 11 8 36 24 43 42 36 42 22 2 6 38 5 41 3 5 49 6 54 57 37 56 12 35 37 18 23 38 18 34 65 18 5 59 20 10 66 7
34 1 1 1 4 3 1 1 3 6 3 2 2 13 3 15 8 7 1 6 1 17 5 3 11 6 18 10 20 10 8 17 2 3
25 1 1 2 4 1 2 2 1 6 9 8 6 12 7 15 1 6 18 1 3 3 21 17 9
86 1 1 3 1 4 5 4 8 6 9 3 3 11 3 5 11 6 11 16 3 6 12 12 22 16 17 12 4 24 8 31 11 6 22 27 25 9 19 28 28 12 37 39 9 26 37 12 13 24 31 2 49 11 13 36 20 10 37 21 16 18 12 32 51 36 9 8 15 51 69 24 62 31 26 37 14 69 41 75 62 61 46 41 2 58
57 1 2 2 1 4 4 2 5 3 2 11 4 5 1 5 8 14 13 6 8 14 14 13 18 2 20 15 26 18 10 10 22 10 21 15 20 17 15 11 27 6 34 13 16 29 4 2 35 9 20 50 4 52 44 5 37
33 1 2 2 3 5 2 2 6 9 6 11 7 6 1 13 15 11 1 1 17 4 5 10 4 4 22 19 1 9 12 20 7
84 1 1 2 1 5 1 5 8 4 5 10 12 9 6 13 2 16 4 4 2 3 18 8 12 11 15 19 22 25 24 22 30 21 7 27 34 4 31 26 19 7 34 26 34 40 9 39 26 5 45 2 51 13 9 13 51 40 6 49 8 30 8 10 28 50 29 12 42 18 18 55 11 66 36 67 52 21 23 69 31 4 13 23
72 1 1 1 4 3 3 1 3 3 10 6 9 9 2 8 3 10 12 7 17 3 13 12 15 1 8 8 2 8 4 22 31 19 28 16 19 4 28 3 24 13 13 41 41 13 27 1 41 42 21 24 14 51 51 2 19 3 48 58 60 61 44 10 40 64 63 2 34 4 3 14
64 1 1 1 2 5 3 5 6 9 7 4 12 8 1 10 13 14 3 6 14 12 15 23 2 2 25 4 16 3 4 12 2 19 4 20 2 31 1 33 14 23 26 14 19 16 5 31 6 29 9 44 19 32 44 26 4 52 35 47 44 37 45 1
9 1 2 3 3 2 5 5 1
76 1 2 2 3 3 5 3 1 4 9 10 8 3 3 13 9 14 13 17 15 13 10 23 15 7 9 24 24 11 25 23 24 15 12 14 6 29 30 32 4 8 23 19 14 30 42 37 8 33 45 8 10 29 54 31 46 49 7 22 43 17 40 44 23 13 13 44 10 18 54 68 72 72 65 63
29 1 1 3 4 2 6 6 4 4 7 4 9 8 5 7 13 2 2 4 17 15 1 4 21 18 11 8 8
26 1 2 3 3 4 6 2 6 2 5 10 12 5 3 1 4 7 1 7 19 13 1 3 15 22
97 1 2 1 3 4 1 1 8 4 7 2 5 2 14 1 3 7 11 8 20 12 11 2 7 7 4 9 9 17 11 17 26 19 32 24 34 5 36 8 25 41 30 33 43 30 36 17 38 31 43 20 49 15 21 21 47 21 14 16 4 23 51 58 13 19 8 11 21 37 34 39 13 22 74 52 55 31 44 3 7 78 59 29 32 60 47 61 29 43 14 62 68 33 36 57 33
97 1 1 2 4 1 2 2 7 6 6 9 3 6 5 11 13 1 8 14 13 2 11 9 8 2 11 25 13 22 19 11 6 25 34 12 24 30 10 20 6 6 36 22 38 11 38 40 36 34 25 15 45 39 15 39 14 11 49 51 53 50 9 37 22 31 44 37 15 13 58 59 47 8 18 8 17 69 20 27 74 44 10 1 84 83 21 73 51 43 46 74 73 64 71 65 6
12 1 1 2 4 1 6 5 6 1 5 1
24 1 2 3 2 2 1 7 1 1 6 9 2 1 2 10 12 11 8 15 19 14 5 19
50 1 2 2 4 4 1 3 4 2 10 7 12 3 1 2 11 6 9 9 13 4 7 18 19 14 8 1 20 18 22 9 24 27 12 10 20 5 34 11 21 30 18 2 1 3 46 3 47 27
29 1 1 1 1 1 1 1 8 5 10 10 1 10 14 6 5 14 13 15 19 8 10 5 22 24 7 17 18
32 1 2 1 2 2 3 7 8 3 6 4 5 10 12 3 12 10 7 11 7 2 21 3 9 1 3 3 11 19 10 20
34 1 1 2 1 1 5 7 7 2 7 7 3 7 5 11 12 3 6 9 17 19 8 6 8 10 16 15 17 13 28 8 5 16
12 1 1 3 4 3 6 3 8 9 10 11
84 1 2 3 4 1 4 2 3 7 2 9 9 5 12 4 9 15 12 7 8 8 5 3 24 11 17 10 8 4 14 27 1 14 31 4 2 37 16 36 27 40 14 32 37 24 24 20 2 18 11 34 48 9 37 27 20 14 45 4 53 11 48 30 4 51 41 53 26 48 42 63 7 29 58 22 3 71 54 57 42 17 64 59
65 1 1 2 2 2 5 7 7 8 7 11 12 4 9 12 1 7 1 4 8 6 6 10 15 7 18 3 19 14 10 1 13 2 11 19 36 33 12 18 38 13 37 42 35 2 9 6 46 18 9 14 16 8 15 43 38 2 11 29 1 1 6 44 40
57 1 1 3 2 4 5 5 8 6 8 3 1 12 8 8 1 7 17 18 19 18 22 13 24 16 9 20 28 26 16 29 12 27 24 25 12 34 26 4 36 28 32 30 9 7 3 4 5 4 45 14 9 28 19 51 18
5 1 1 3 2
67 1 2 3 4 1 5 2 1 3 1 3 5 7 2 9 6 1 7 9 8 15 19 12 20 16 7 5 20 6 11 1 23 33 19 13 20 14 12 34 10 29 20 28 3 5 16 43 5 46 30 3 41 2 33 44 38 9 58 39 47 39 55 49 25 9 5
8 1 1 2 3 4 2 7
17 1 1 2 3 5 4 4 7 9 6 9 10 13 11 6 7
43 1 1 2 3 2 3 7 8 3 4 3 1 13 9 14 7 4 13 2 19 19 1 5 23 18 7 7 18 14 2 5 26 19 16 10 27 1 26 21 12 20 39
25 1 2 3 4 3 2 4 3 2 5 3 5 12 2 8 13 1 12 14 3 10 21 6 15
10 1 1 2 4 5 6 5 3 1
46 1 1 2 1 4 4 6 2 4 7 8 5 1 5 14 7 1 9 3 5 2 14 23 15 20 4 11 18 17 21 10 11 17 9 12 15 24 27 10 16 25 6 40 9 42
93 1 1 1 1 2 6 7 6 9 2 10 10 9 2 5 12 11 17 3 6 2 8 13 2 25 8 27 13 13 1 14 27 18 32 26 12 8 31 17 10 15 8 32 27 10 31 10 23 47 45 47 46 52 4 13 45 21 21 4 41 36 55 60 46 60 52 6 14 39 52 40 24 41 57 60 2 38 22 44 45 65 58 61 72 7 18 41 39 30 78 13 90
51 1 2 3 3 5 4 3 7 7 6 4 3 10 8 15 6 15 8 17 16 4 9 17 16 15 2 24 6 7 10 23 25 33 11 8 34 32 29 30 2 16 41 24 9 29 39 32 29 21 26
62 1 2 1 1 5 5 7 4 3 2 3 4 6 11 9 7 12 9 7 8 13 10 11 20 13 22 10 15 14 30 25 14 28 31 3 6 12 8 26 33 34 24 33 31 18 22 45 20 34 3 9 41 2 51 38 35 48 1 23 51 28
30 1 1 3 3 1 2 1 6 6 1 1 9 1 4 11 4 12 5 3 3 17 10 20 21 19 8 11 16 22
92 1 2 3 4 3 3 1 3 3 8 8 4 13 5 1 8 4 13 6 2 10 2 20 4 16 19 4 19 27 20 5 2 4 11 14 25 3 12 8 38 41 17 12 38 40 22 12 23 39 41 16 45 16 53 7 7 46 21 18 8 30 11 15 22 33 36 45 24 23 62 48 33 38 74 18 63 4 21 64 1 31 44 21 9 75 8 60 56 29 90 11
21 1 2 2 2 3 4 1 6 8 5 11 10 2 10 13 4 9 7 5 9
61 1 1 2 2 5 1 4 3 9 2 6 3 13 1 11 14 4 17 3 20 5 4 21 4 15 5 20 22 3 9 15 1 11 9 7 34 6 37 35 30 35 32 30 13 27 35 12 25 26 4 33 44 35 39 49 48 56 51 55 33
46 1 1 3 3 4 6 3 2 8 7 6 12 9 14 1 4 12 7 15 17 5 11 14 9 9 25 20 2 23 2 24 28 2 14 10 13 24 37 25 12 37 36 9 20 9
15 1 1 3 2 5 4 3 2 2 7 8 12 6 13
77 1 1 2 4 5 1 4 4 9 2 5 12 10 8 1 1 9 2 4 17 5 11 14 6 18 22 16 24 23 9 25 28 24 27 31 8 3 6 16 15 26 29 36 27 16 12 28 13 49 31 48 25 8 20 4 32 19 53 10 27 20 17 55 37 25 56 47 54 11 15 38 34 35 73 32 63
11 1 2 2 1 2 4 5 4 3 4
88 1 2 1 4 4 2 4 2 5 5 8 9 12 6 8 6 17 18 3 19 21 1 3 5 15 2 19 6 29 27 14 5 6 8 31 13 28 3 26 28 11 11 42 11 19 25 9 22 48 21 3 31 47 32 50 15 41 23 18 24 13 1 12 44 36 48 65 55 3 34 34 45 68 65 52 55 62 76 1 32 41 32 70 55 25 60 82
77 1 2 1 1 4 6 6 1 4 6 7 4 12 10 13 9 14 8 1 18 9 12 19 2 11 2 13 23 5 18 18 26 24 24 22 3 36 5 34 6 14 6 34 21 13 6 13 1 35 33 18 47 44 46 19 7 1 1 5 45 3 7 55 27 23 30 39 67 21 59 48 53 48 19 28 30
72 1 2 1 2 5 1 2 6 5 10 1 3 9 10 14 10 12 13 17 16 15 18 3 4 20 8 3 11 8 9 5 5 11 21 14 35 9 6 28 32 4 29 5 37 12 36 37 8 17 38 43 47 23 44 17 3 52 1 12 31 56 18 45 20 65 48 11 45 46 12 35
3 1 1
92 1 1 1 1 1 1 1 6 2 3 6 12 10 9 10 15 15 9 5 15 10 12 9 15 11 21 12 3 8 17 1 23 11 9 25 8 9 19 34 35 18 38 19 3 38 39 15 12 30 5 7 46 29 26 5 32 52 31 11 59 33 21 45 34 43 34 46 31 10 41 50 66 45 74 38 74 75 45 5 28 71 23 63 53 51 29 33 44 22 74 13
42 1 1 1 1 4 1 1 8 7 4 5 5 7 14 9 4 10 17 8 2 6 22 4 2 7 1 18 6 14 29 3 16 18 27 2 24 2 20 18 30 33
76 1 1 3 4 3 3 5 4 7 5 1 2 8 14 9 5 10 10 8 20 20 8 2 6 11 17 15 14 7 4 31 10 13 18 29 13 31 12 4 39 24 37 17 42 34 43 14 44 41 28 39 37 11 45 29 34 54 19 1 31 42 60 58 31 15 58 26 20 59 4 16 33 4 28 3
99 1 1 1 1 1 1 3 8 7 8 9 3 9 6 12 7 5 12 18 7 17 6 1 23 1 26 16 27 20 24 12 13 18 17 32 25 30 38 7 16 16 40 28 40 19 9 44 31 33 41 38 4 18 20 47 26 26 49 30 4 39 25 17 37 17 64 9 19 64 14 42 69 43 50 44 30 46 23 59 69 34 40 42 26 44 11 32 28 78 28 18 68 72 54 34 39 72 13
55 1 1 2 1 3 4 5 8 8 3 5 12 13 2 4 7 7 10 11 5 12 11 5 10 19 21 15 24 19 21 7 5 30 15 19 28 35 24 2 9 2 10 34 26 9 26 10 23 36 33 36 21 11 17
